measure,feature,feature_value,critical_score
251.0,4.0,null,2
251.0,5.0,null,2
251.0,6.0,-0.6666666666666666,7
251.0,8.0,null,1
251.0,10.0,null,2
251.0,11.0,0.6666666666666666,7
251.0,12.0,null,4
251.0,13.0,0.8,7
251.0,15.0,-1.0,4
251.0,17.0,null,3
251.0,18.0,1.0,8
252.0,1.0,null,1
252.0,2.0,-0.3333333333333333,1
252.0,3.0,null,1
252.0,5.0,null,1
252.0,6.0,-0.6666666666666666,8
252.0,10.0,null,2
252.0,11.0,0.6666666666666666,6
252.0,12.0,null,5
252.0,13.0,0.8,7
252.0,15.0,-1.0,2
252.0,17.0,null,4
252.0,18.0,1.0,8
253.0,1.0,null,2
253.0,3.0,null,1
253.0,5.0,null,3
253.0,6.0,-0.6666666666666666,7
253.0,7.0,null,2
253.0,9.0,null,3
253.0,10.0,null,3
253.0,11.0,0.6666666666666666,6
253.0,12.0,null,6
253.0,13.0,0.8,8
253.0,14.0,-0.8,2
253.0,15.0,-1.0,1
253.0,17.0,null,1
253.0,18.0,1.0,7
253.0,19.0,0.6666666666666666,2
254.0,1.0,null,3
254.0,3.0,null,1
254.0,4.0,null,1
254.0,5.0,null,5
254.0,6.0,-0.6666666666666666,8
254.0,7.0,null,5
254.0,9.0,null,6
254.0,10.0,null,6
254.0,11.0,0.6666666666666666,5
254.0,12.0,null,7
254.0,13.0,0.8,9
254.0,14.0,-0.8,4
254.0,15.0,-1.0,4
254.0,17.0,null,1
254.0,18.0,1.0,8
254.0,19.0,0.6666666666666666,5
255.0,1.0,null,3
255.0,4.0,null,3
255.0,5.0,null,8
255.0,6.0,-0.6666666666666666,9
255.0,7.0,null,7
255.0,9.0,null,8
255.0,10.0,null,8
255.0,11.0,null,4
255.0,12.0,null,7
255.0,13.0,0.8,9
255.0,14.0,-0.8,6
255.0,15.0,-1.0,6
255.0,17.0,null,1
255.0,18.0,1.0,9
255.0,19.0,0.6666666666666666,7
256.0,1.0,null,2
256.0,4.0,0.0,4
256.0,5.0,0.0,8
256.0,6.0,null,9
256.0,7.0,null,7
256.0,9.0,null,9
256.0,10.0,null,9
256.0,11.0,1.0,2
256.0,12.0,-1.0,7
256.0,13.0,0.8,9
256.0,14.0,-0.8,7
256.0,15.0,null,6
256.0,18.0,1.0,9
256.0,19.0,1.0,7
257.0,4.0,0.0,6
257.0,5.0,0.0,8
257.0,6.0,null,9
257.0,7.0,null,7
257.0,9.0,null,9
257.0,10.0,null,9
257.0,12.0,-1.0,7
257.0,13.0,0.8,9
257.0,14.0,-0.8,7
257.0,15.0,null,7
257.0,18.0,1.0,9
257.0,19.0,1.0,8
258.0,4.0,0.0,6
258.0,5.0,0.0,9
258.0,6.0,null,8
258.0,7.0,0.3333333333333333,6
258.0,9.0,null,8
258.0,10.0,null,8
258.0,12.0,-1.0,6
258.0,13.0,0.8,8
258.0,14.0,-0.8,6
258.0,15.0,null,6
258.0,18.0,1.0,8
258.0,19.0,1.0,8
259.0,4.0,0.0,5
259.0,5.0,0.0,8
259.0,6.0,null,6
259.0,7.0,0.3333333333333333,5
259.0,9.0,null,6
259.0,10.0,null,6
259.0,12.0,-1.0,4
259.0,13.0,0.8,6
259.0,14.0,-0.8,5
259.0,15.0,null,5
259.0,18.0,1.0,6
259.0,19.0,1.0,6
260.0,3.0,null,1
260.0,4.0,0.0,3
260.0,5.0,0.0,6
260.0,6.0,null,3
260.0,7.0,0.3333333333333333,3
260.0,9.0,null,3
260.0,10.0,null,3
260.0,12.0,-1.0,2
260.0,13.0,0.8,3
260.0,14.0,-0.5666666666666667,3
260.0,15.0,null,3
260.0,18.0,1.0,3
260.0,19.0,1.0,3
261.0,3.0,null,1
261.0,5.0,0.0,6
262.0,3.0,null,2
262.0,5.0,-0.5,6
262.0,7.0,0.3333333333333333,1
262.0,9.0,null,1
262.0,10.0,null,1
262.0,12.0,-1.0,1
262.0,17.0,null,1
262.0,18.0,1.0,1
262.0,19.0,1.0,1
263.0,1.0,null,1
263.0,3.0,null,4
263.0,5.0,-0.5,6
263.0,7.0,0.3333333333333333,3
263.0,9.0,null,3
263.0,10.0,null,3
263.0,12.0,-1.0,3
263.0,14.0,-0.5666666666666667,1
263.0,17.0,null,3
263.0,18.0,1.0,3
263.0,19.0,1.0,3
264.0,1.0,0.3333333333333333,3
264.0,2.0,-1.0,2
264.0,3.0,null,6
264.0,4.0,-0.3333333333333333,3
264.0,5.0,-0.4444444444444444,6
264.0,6.0,null,1
264.0,7.0,0.3333333333333333,6
264.0,8.0,null,1
264.0,9.0,null,6
264.0,10.0,null,6
264.0,12.0,-0.6666666666666666,5
264.0,13.0,0.3333333333333333,1
264.0,14.0,-0.3333333333333333,3
264.0,15.0,0.3333333333333333,2
264.0,17.0,null,5
264.0,18.0,null,6
264.0,19.0,1.0,6
265.0,1.0,0.3333333333333333,5
265.0,2.0,-1.0,5
265.0,3.0,null,8
265.0,4.0,-0.3333333333333333,6
265.0,5.0,-0.4444444444444444,5
265.0,6.0,null,2
265.0,7.0,0.3333333333333333,7
265.0,8.0,null,4
265.0,9.0,null,8
265.0,10.0,null,9
265.0,11.0,null,2
265.0,12.0,-0.6666666666666666,7
265.0,13.0,0.3333333333333333,1
265.0,14.0,-0.3333333333333333,5
265.0,15.0,0.3333333333333333,2
265.0,17.0,null,6
265.0,18.0,null,8
265.0,19.0,1.0,7
266.0,1.0,0.3333333333333333,7
266.0,2.0,-1.0,8
266.0,3.0,null,6
266.0,4.0,-0.3333333333333333,7
266.0,5.0,-0.4444444444444444,6
266.0,6.0,null,4
266.0,7.0,0.3333333333333333,4
266.0,8.0,null,7
266.0,9.0,null,8
266.0,10.0,null,8
266.0,11.0,null,4
266.0,12.0,-0.6666666666666666,8
266.0,13.0,0.3333333333333333,2
266.0,14.0,-0.3333333333333333,7
266.0,15.0,0.3333333333333333,2
266.0,17.0,null,6
266.0,18.0,null,6
266.0,19.0,1.0,6
267.0,1.0,0.3333333333333333,7
267.0,2.0,-1.0,9
267.0,3.0,null,5
267.0,4.0,-0.3333333333333333,7
267.0,5.0,-0.4444444444444444,5
267.0,6.0,null,5
267.0,7.0,0.6666666666666666,2
267.0,8.0,null,8
267.0,9.0,null,9
267.0,10.0,null,6
267.0,11.0,null,6
267.0,12.0,-0.6666666666666666,9
267.0,13.0,0.3333333333333333,2
267.0,14.0,-0.3333333333333333,7
267.0,15.0,0.3333333333333333,1
267.0,17.0,null,5
267.0,18.0,null,4
267.0,19.0,1.0,6
268.0,1.0,0.3333333333333333,7
268.0,2.0,-1.0,9
268.0,3.0,null,4
268.0,4.0,null,6
268.0,5.0,0.0,6
268.0,6.0,null,6
268.0,7.0,0.6666666666666666,1
268.0,8.0,null,9
268.0,9.0,null,9
268.0,10.0,null,5
268.0,11.0,null,7
268.0,12.0,-0.6666666666666666,9
268.0,13.0,0.3333333333333333,3
268.0,14.0,-0.3333333333333333,7
268.0,17.0,null,6
268.0,18.0,null,3
268.0,19.0,1.0,7
269.0,1.0,0.3333333333333333,7
269.0,2.0,-1.0,9
269.0,3.0,null,5
269.0,4.0,null,5
269.0,5.0,0.0,6
269.0,6.0,null,6
269.0,7.0,0.6666666666666666,2
269.0,8.0,null,9
269.0,9.0,null,9
269.0,10.0,null,5
269.0,11.0,null,7
269.0,12.0,-0.6666666666666666,9
269.0,13.0,0.3333333333333333,5
269.0,14.0,-0.3333333333333333,7
269.0,15.0,0.3333333333333333,2
269.0,16.0,null,2
269.0,17.0,null,6
269.0,18.0,null,2
269.0,19.0,1.0,7
270.0,1.0,0.3333333333333333,7
270.0,2.0,-1.0,8
270.0,3.0,null,5
270.0,4.0,null,7
270.0,5.0,0.0,7
270.0,6.0,null,7
270.0,7.0,0.6666666666666666,5
270.0,8.0,null,9
270.0,9.0,null,9
270.0,10.0,null,7
270.0,11.0,null,8
270.0,12.0,-0.6666666666666666,9
270.0,13.0,0.3333333333333333,6
270.0,14.0,-0.3333333333333333,6
270.0,15.0,0.3333333333333333,5
270.0,16.0,null,4
270.0,17.0,null,8
270.0,18.0,null,4
270.0,19.0,1.0,7
271.0,1.0,0.3333333333333333,8
271.0,2.0,null,8
271.0,3.0,null,5
271.0,4.0,null,9
271.0,5.0,null,8
271.0,6.0,-0.6666666666666666,9
271.0,7.0,null,8
271.0,8.0,null,9
271.0,9.0,null,9
271.0,10.0,null,8
271.0,11.0,null,8
271.0,12.0,-0.6666666666666666,9
271.0,13.0,0.3333333333333333,8
271.0,14.0,null,5
271.0,15.0,0.3333333333333333,6
271.0,16.0,null,5
271.0,17.0,null,8
271.0,18.0,null,7
271.0,19.0,null,8
272.0,1.0,0.3333333333333333,8
272.0,2.0,null,6
272.0,3.0,null,4
272.0,4.0,null,8
272.0,5.0,null,7
272.0,6.0,-0.6666666666666666,7
272.0,7.0,null,7
272.0,8.0,null,8
272.0,9.0,null,8
272.0,10.0,null,6
272.0,11.0,null,7
272.0,12.0,-0.6666666666666666,9
272.0,13.0,0.3333333333333333,8
272.0,14.0,null,4
272.0,15.0,0.3333333333333333,5
272.0,16.0,null,5
272.0,17.0,null,7
272.0,18.0,null,7
272.0,19.0,null,9
273.0,1.0,null,7
273.0,2.0,null,5
273.0,3.0,null,5
273.0,4.0,null,8
273.0,5.0,null,6
273.0,6.0,-0.6666666666666666,6
273.0,7.0,null,6
273.0,8.0,null,8
273.0,9.0,null,7
273.0,10.0,null,6
273.0,11.0,null,7
273.0,12.0,null,9
273.0,13.0,null,8
273.0,14.0,null,4
273.0,15.0,null,5
273.0,16.0,null,5
273.0,17.0,null,6
273.0,18.0,null,6
273.0,19.0,null,8
274.0,1.0,null,7
274.0,2.0,null,6
274.0,3.0,null,6
274.0,4.0,null,8
274.0,5.0,null,7
274.0,6.0,-0.6666666666666666,6
274.0,7.0,null,6
274.0,8.0,null,8
274.0,9.0,null,7
274.0,10.0,null,6
274.0,11.0,null,7
274.0,12.0,null,8
274.0,13.0,null,8
274.0,14.0,null,5
274.0,15.0,null,5
274.0,16.0,null,7
274.0,17.0,null,5
274.0,18.0,null,7
274.0,19.0,null,7
275.0,1.0,null,5
275.0,2.0,null,5
275.0,3.0,null,5
275.0,4.0,null,7
275.0,5.0,null,7
275.0,6.0,null,5
275.0,7.0,0.0,6
275.0,8.0,null,5
275.0,9.0,null,5
275.0,10.0,null,5
275.0,11.0,null,5
275.0,12.0,null,6
275.0,13.0,null,6
275.0,14.0,null,5
275.0,15.0,null,5
275.0,16.0,null,7
275.0,17.0,null,3
275.0,18.0,null,8
275.0,19.0,null,6
276.0,1.0,null,2
276.0,2.0,null,2
276.0,3.0,null,2
276.0,4.0,null,7
276.0,5.0,null,9
276.0,6.0,null,2
276.0,7.0,0.0,3
276.0,8.0,null,2
276.0,9.0,null,2
276.0,10.0,null,2
276.0,11.0,null,2
276.0,12.0,null,3
276.0,13.0,null,4
276.0,14.0,null,2
276.0,15.0,null,2
276.0,16.0,null,4
276.0,17.0,null,1
276.0,18.0,null,6
276.0,19.0,null,3
277.0,4.0,null,6
277.0,5.0,null,9
277.0,13.0,null,2
277.0,16.0,null,3
277.0,18.0,null,4
277.0,19.0,null,1
278.0,4.0,0.0,6
278.0,5.0,0.0,9
278.0,6.0,null,1
278.0,7.0,0.0,1
278.0,10.0,null,1
278.0,11.0,null,1
278.0,13.0,null,2
278.0,14.0,null,1
278.0,15.0,null,1
278.0,16.0,null,2
278.0,17.0,null,1
278.0,18.0,null,4
278.0,19.0,null,2
279.0,1.0,null,1
279.0,4.0,0.0,5
279.0,5.0,0.0,9
279.0,6.0,null,3
279.0,7.0,0.0,3
279.0,8.0,null,1
279.0,10.0,null,3
279.0,11.0,null,3
279.0,13.0,null,4
279.0,14.0,null,3
279.0,15.0,null,2
279.0,16.0,null,3
279.0,17.0,null,3
279.0,18.0,null,5
279.0,19.0,null,4
280.0,1.0,0.0,1
280.0,4.0,null,3
280.0,5.0,null,9
280.0,6.0,null,4
280.0,7.0,0.0,4
280.0,8.0,null,1
280.0,10.0,null,5
280.0,11.0,null,6
280.0,13.0,null,7
280.0,14.0,null,6
280.0,15.0,null,3
280.0,16.0,null,6
280.0,17.0,null,4
280.0,18.0,null,7
280.0,19.0,null,7
281.0,1.0,null,1
281.0,4.0,0.3333333333333333,4
281.0,5.0,null,7
281.0,6.0,null,4
281.0,7.0,0.6666666666666666,4
281.0,8.0,null,1
281.0,9.0,null,1
281.0,10.0,null,5
281.0,11.0,null,7
281.0,13.0,null,6
281.0,14.0,null,6
281.0,15.0,null,3
281.0,16.0,null,5
281.0,17.0,null,4
281.0,18.0,null,6
281.0,19.0,null,8
282.0,4.0,0.3333333333333333,5
282.0,5.0,null,4
282.0,6.0,null,2
282.0,7.0,0.6666666666666666,2
282.0,8.0,null,1
282.0,9.0,null,1
282.0,10.0,null,2
282.0,11.0,null,4
282.0,13.0,null,3
282.0,14.0,null,3
282.0,15.0,null,1
282.0,16.0,null,3
282.0,17.0,null,2
282.0,18.0,null,3
282.0,19.0,null,5
283.0,4.0,0.3333333333333333,5
283.0,5.0,null,2
283.0,6.0,null,1
283.0,7.0,0.6666666666666666,1
283.0,9.0,null,1
283.0,10.0,null,1
283.0,11.0,null,3
283.0,13.0,null,1
283.0,14.0,null,1
283.0,15.0,null,2
283.0,16.0,null,1
283.0,17.0,null,1
283.0,18.0,null,1
283.0,19.0,null,2
284.0,4.0,0.3333333333333333,3
284.0,5.0,-0.3333333333333333,2
284.0,6.0,null,1
284.0,8.0,null,1
284.0,9.0,null,1
284.0,10.0,null,1
284.0,11.0,null,3
284.0,15.0,null,2
284.0,19.0,null,1
285.0,1.0,null,1
285.0,3.0,null,2
285.0,5.0,null,1
285.0,6.0,null,3
285.0,7.0,0.6666666666666666,2
285.0,8.0,null,1
285.0,9.0,null,2
285.0,10.0,null,3
285.0,11.0,null,4
285.0,13.0,null,2
285.0,14.0,null,2
285.0,15.0,null,4
285.0,17.0,null,2
285.0,18.0,null,2
285.0,19.0,null,2
286.0,1.0,null,2
286.0,3.0,null,5
286.0,5.0,null,1
286.0,6.0,null,6
286.0,7.0,0.6666666666666666,5
286.0,8.0,null,1
286.0,9.0,null,5
286.0,10.0,null,5
286.0,11.0,null,4
286.0,13.0,null,5
286.0,14.0,null,5
286.0,15.0,null,7
286.0,17.0,null,3
286.0,18.0,null,5
286.0,19.0,null,5
287.0,1.0,null,2
287.0,3.0,null,6
287.0,5.0,null,1
287.0,6.0,null,6
287.0,7.0,0.6666666666666666,6
287.0,8.0,null,1
287.0,9.0,null,5
287.0,10.0,null,5
287.0,11.0,null,3
287.0,13.0,null,5
287.0,14.0,null,6
287.0,15.0,null,7
287.0,17.0,null,3
287.0,18.0,null,6
287.0,19.0,null,6
288.0,1.0,null,3
288.0,2.0,null,1
288.0,3.0,null,6
288.0,4.0,0.3333333333333333,2
288.0,5.0,null,1
288.0,6.0,null,4
288.0,7.0,0.6666666666666666,6
288.0,8.0,null,1
288.0,9.0,null,4
288.0,10.0,null,4
288.0,11.0,null,2
288.0,12.0,null,1
288.0,13.0,null,4
288.0,14.0,null,6
288.0,15.0,null,6
288.0,16.0,null,1
288.0,17.0,null,3
288.0,18.0,null,6
288.0,19.0,null,6
289.0,1.0,-1.0,4
289.0,2.0,0.5,3
289.0,3.0,null,7
289.0,4.0,0.3333333333333333,5
289.0,5.0,0.3333333333333333,4
289.0,6.0,null,5
289.0,7.0,0.6666666666666666,7
289.0,8.0,null,3
289.0,9.0,null,4
289.0,10.0,null,4
289.0,11.0,null,3
289.0,12.0,null,4
289.0,13.0,1.0,4
289.0,14.0,null,6
289.0,15.0,0.6666666666666666,6
289.0,16.0,null,3
289.0,17.0,null,4
289.0,18.0,null,6
289.0,19.0,1.0,7
290.0,1.0,-1.0,5
290.0,2.0,0.5,6
290.0,3.0,null,8
290.0,4.0,0.3333333333333333,8
290.0,5.0,0.3333333333333333,7
290.0,6.0,null,7
290.0,7.0,0.6666666666666666,9
290.0,8.0,null,5
290.0,9.0,null,6
290.0,10.0,null,7
290.0,11.0,null,5
290.0,12.0,null,7
290.0,13.0,1.0,6
290.0,14.0,null,7
290.0,15.0,0.6666666666666666,8
290.0,16.0,null,5
290.0,17.0,null,6
290.0,18.0,null,7
290.0,19.0,1.0,8
291.0,1.0,-1.0,5
291.0,2.0,0.5,7
291.0,3.0,null,5
291.0,4.0,0.3333333333333333,9
291.0,5.0,0.3333333333333333,9
291.0,6.0,null,9
291.0,7.0,0.6666666666666666,9
291.0,8.0,null,5
291.0,9.0,null,8
291.0,10.0,null,8
291.0,11.0,null,6
291.0,12.0,null,9
291.0,13.0,1.0,8
291.0,14.0,null,5
291.0,15.0,0.6666666666666666,8
291.0,16.0,null,5
291.0,17.0,null,7
291.0,18.0,null,5
291.0,19.0,1.0,5
292.0,1.0,-1.0,3
292.0,2.0,0.5,4
292.0,3.0,null,2
292.0,4.0,0.3333333333333333,9
292.0,5.0,0.3333333333333333,9
292.0,6.0,null,9
292.0,7.0,0.6666666666666666,9
292.0,8.0,null,2
292.0,9.0,null,7
292.0,10.0,null,7
292.0,11.0,null,3
292.0,12.0,null,9
292.0,13.0,1.0,7
292.0,14.0,null,2
292.0,15.0,0.6666666666666666,7
292.0,16.0,null,2
292.0,17.0,null,5
292.0,18.0,null,2
292.0,19.0,1.0,2
293.0,1.0,null,2
293.0,2.0,null,2
293.0,4.0,null,9
293.0,5.0,null,9
293.0,6.0,null,9
293.0,7.0,null,9
293.0,9.0,null,7
293.0,10.0,null,7
293.0,11.0,null,2
293.0,12.0,-0.6666666666666666,9
293.0,13.0,null,7
293.0,15.0,0.6666666666666666,7
293.0,17.0,null,5
294.0,1.0,null,2
294.0,2.0,null,1
294.0,4.0,null,8
294.0,5.0,null,9
294.0,6.0,null,8
294.0,7.0,null,8
294.0,9.0,null,6
294.0,10.0,null,6
294.0,11.0,null,3
294.0,12.0,-0.6666666666666666,8
294.0,13.0,null,7
294.0,15.0,0.6666666666666666,6
294.0,17.0,null,5
295.0,1.0,null,2
295.0,4.0,null,7
295.0,5.0,null,8
295.0,6.0,null,6
295.0,7.0,null,6
295.0,9.0,null,5
295.0,10.0,null,4
295.0,11.0,null,2
295.0,12.0,-0.6666666666666666,6
295.0,13.0,null,5
295.0,15.0,0.6666666666666666,4
295.0,17.0,null,4
296.0,1.0,null,2
296.0,2.0,null,1
296.0,4.0,null,5
296.0,5.0,null,7
296.0,6.0,null,3
296.0,7.0,null,4
296.0,9.0,null,4
296.0,10.0,null,2
296.0,11.0,null,2
296.0,12.0,-0.6666666666666666,3
296.0,13.0,null,3
296.0,15.0,0.6666666666666666,3
296.0,17.0,null,2
296.0,18.0,null,1
296.0,19.0,null,1
297.0,1.0,0.0,3
297.0,2.0,null,2
297.0,3.0,null,1
297.0,4.0,null,4
297.0,5.0,null,5
297.0,7.0,0.5,2
297.0,9.0,null,4
297.0,10.0,-0.6666666666666666,2
297.0,11.0,0.6666666666666666,1
297.0,13.0,0.3333333333333333,2
297.0,14.0,null,1
297.0,15.0,null,3
297.0,18.0,null,2
297.0,19.0,1.0,2
298.0,1.0,0.0,4
298.0,2.0,null,2
298.0,3.0,null,1
298.0,4.0,null,5
298.0,5.0,null,4
298.0,7.0,0.5,2
298.0,9.0,null,3
298.0,10.0,-0.6666666666666666,2
298.0,13.0,0.3333333333333333,2
298.0,14.0,null,1
298.0,15.0,null,2
298.0,18.0,null,2
298.0,19.0,1.0,2
299.0,1.0,0.0,4
299.0,2.0,null,2
299.0,3.0,null,1
299.0,4.0,null,4
299.0,5.0,null,2
299.0,7.0,0.5,2
299.0,9.0,null,3
299.0,10.0,-0.1111111111111111,2
299.0,13.0,0.6666666666666666,2
299.0,14.0,null,1
299.0,15.0,null,2
299.0,18.0,null,2
299.0,19.0,1.0,2
300.0,1.0,0.0,2
300.0,2.0,null,1
300.0,3.0,null,1
300.0,4.0,null,2
300.0,5.0,null,1
300.0,7.0,0.5,1
300.0,9.0,null,1
300.0,10.0,-0.16666666666666666,1
300.0,13.0,0.6666666666666666,1
300.0,14.0,null,1
300.0,15.0,null,1
300.0,18.0,null,1
300.0,19.0,1.0,1
302.0,4.0,null,1
302.0,5.0,null,1
302.0,7.0,0.5,1
302.0,8.0,null,1
302.0,14.0,null,1
302.0,15.0,null,1
302.0,16.0,null,1
303.0,2.0,null,1
303.0,4.0,0.0,3
303.0,5.0,0.0,3
303.0,6.0,null,1
303.0,7.0,null,3
303.0,8.0,null,3
303.0,14.0,null,3
303.0,15.0,null,2
303.0,16.0,null,3
304.0,2.0,null,1
304.0,4.0,0.0,5
304.0,5.0,0.0,6
304.0,6.0,null,3
304.0,7.0,null,5
304.0,8.0,null,6
304.0,14.0,null,5
304.0,15.0,null,4
304.0,16.0,null,6
305.0,1.0,null,2
305.0,2.0,null,3
305.0,3.0,null,2
305.0,4.0,null,7
305.0,5.0,null,8
305.0,6.0,null,5
305.0,7.0,null,7
305.0,8.0,null,8
305.0,9.0,-0.3333333333333333,2
305.0,10.0,null,2
305.0,11.0,null,2
305.0,12.0,null,2
305.0,13.0,null,2
305.0,14.0,null,7
305.0,15.0,null,6
305.0,16.0,null,8
305.0,17.0,null,2
305.0,18.0,null,2
305.0,19.0,null,2
306.0,1.0,null,5
306.0,2.0,null,6
306.0,3.0,null,5
306.0,4.0,null,7
306.0,5.0,null,8
306.0,6.0,null,8
306.0,7.0,null,8
306.0,8.0,null,8
306.0,9.0,null,5
306.0,10.0,null,5
306.0,11.0,null,5
306.0,12.0,null,5
306.0,13.0,null,5
306.0,14.0,null,8
306.0,15.0,null,8
306.0,16.0,null,8
306.0,17.0,null,5
306.0,18.0,null,5
306.0,19.0,null,5
307.0,1.0,null,5
307.0,2.0,null,5
307.0,3.0,null,5
307.0,4.0,null,5
307.0,5.0,null,6
307.0,6.0,null,6
307.0,7.0,null,6
307.0,8.0,null,6
307.0,9.0,null,5
307.0,10.0,null,5
307.0,11.0,null,5
307.0,12.0,null,5
307.0,13.0,null,5
307.0,14.0,null,6
307.0,15.0,null,6
307.0,16.0,null,6
307.0,17.0,null,5
307.0,18.0,null,5
307.0,19.0,null,5
308.0,1.0,null,3
308.0,2.0,null,3
308.0,3.0,null,3
308.0,4.0,null,3
308.0,5.0,null,3
308.0,6.0,null,3
308.0,7.0,null,3
308.0,8.0,null,3
308.0,9.0,null,3
308.0,10.0,null,3
308.0,11.0,null,3
308.0,12.0,null,3
308.0,13.0,null,3
308.0,14.0,null,3
308.0,15.0,null,3
308.0,16.0,null,3
308.0,17.0,null,3
308.0,18.0,null,3
308.0,19.0,null,3
309.0,1.0,null,1
309.0,2.0,null,1
309.0,3.0,null,1
309.0,4.0,null,1
309.0,5.0,null,1
309.0,6.0,null,1
309.0,7.0,null,1
309.0,8.0,null,1
309.0,9.0,null,1
309.0,10.0,null,1
309.0,11.0,null,1
309.0,12.0,null,1
309.0,13.0,null,1
309.0,14.0,null,1
309.0,15.0,null,1
309.0,16.0,null,1
309.0,17.0,null,1
309.0,18.0,null,1
309.0,19.0,null,1
